Time_Index,natural_gas,nuclear,solar_pv,distributed_solar,onshore_wind,offshore_wind,battery,clean_firm,coal,hydro
2719,1,1,0.1071,0.0765,0.7649,1,1,1,1,0.5446
2720,1,1,0.3276,0.234,0.9139,1,1,1,1,0.3432
2721,1,1,0.5918,0.4227,0.8983,1,1,1,1,0.3186
2722,1,1,0.7966,0.569,0.9703,0.8912,1,1,1,0.2734
2723,1,1,0.9425,0.6732,0.9522,0.6878,1,1,1,0.2729
2724,1,1,0.9376,0.6697,0.9775,0.7964,1,1,1,0.2725
2725,1,1,0.8743,0.6245,0.9759,0.8761,1,1,1,0.2729
2726,1,1,1,0.7171,0.9777,0.8996,1,1,1,0.2734
2727,1,1,0.7749,0.5535,0.7364,1,1,1,1,0.2734
2728,1,1,0.6537,0.4669,0.7021,1,1,1,1,0.2884
2729,1,1,0.496,0.3543,0.6337,1,1,1,1,0.3120
2730,1,1,0.2702,0.193,0.5184,1,1,1,1,0.4997
2731,1,1,0.0875,0.0625,0.8958,1,1,1,1,0.6036
2732,1,1,0,0,0.2216,1,1,1,1,0.6018
2733,1,1,0,0,0.6985,0.9521,1,1,1,0.5978
2734,1,1,0,0,0.774,0.7934,1,1,1,0.5680
2735,1,1,0,0,0.795,0.5864,1,1,1,0.5448
2736,1,1,0,0,0.7823,0.5384,1,1,1,0.5533
2737,1,1,0,0,0.1624,0.686,1,1,1,0.5852
2738,1,1,0,0,0.676,0.4774,1,1,1,0.5928
2739,1,1,0,0,0.0634,0.2068,1,1,1,0.6036
2740,1,1,0,0,0.7268,0.1312,1,1,1,0.6130
2741,1,1,0,0,0.7048,0.0706,1,1,1,0.5861
2742,1,1,0,0,0.0539,0.0426,1,1,1,0.4290
2743,1,1,0.1113,0.0795,0.4457,0.002,1,1,1,0.5000
2744,1,1,0.3399,0.2428,0.0461,0.0012,1,1,1,0.5628
2745,1,1,0.5513,0.3938,0.0662,0.003,1,1,1,0.4157
2746,1,1,0.7092,0.5066,0.3489,0.0255,1,1,1,0.3624
2747,1,1,0.8746,0.6247,0.4485,0.099,1,1,1,0.3144
2748,1,1,0.9493,0.6781,0.4645,0.1001,1,1,1,0.2887
2749,1,1,0.863,0.6164,0.5324,0.1906,1,1,1,0.2887
2750,1,1,0.7812,0.558,0.5159,0.2452,1,1,1,0.2941
2751,1,1,0.8077,0.5769,0.6574,0.2603,1,1,1,0.3201
2752,1,1,0.708,0.5057,0.7387,0.3272,1,1,1,0.3326
2753,1,1,0.5338,0.3813,0.6565,0.4638,1,1,1,0.4629
2754,1,1,0.2913,0.2081,0.7056,0.49,1,1,1,0.6044
2755,1,1,0.0906,0.0647,0.4197,0.2157,1,1,1,0.5669
2756,1,1,0,0,0.3637,0.0903,1,1,1,0.5333
2757,1,1,0,0,0.4195,0.0761,1,1,1,0.6777
2758,1,1,0,0,0.4369,0.04,1,1,1,0.6401
2759,1,1,0,0,0.3679,0.0316,1,1,1,0.6097
2760,1,1,0,0,0.4547,0.055,1,1,1,0.6595
2761,1,1,0,0,0.3401,0.1233,1,1,1,0.5852
2762,1,1,0,0,0.3075,0.1832,1,1,1,0.5928
2763,1,1,0,0,0.2989,0.1728,1,1,1,0.6036
2764,1,1,0,0,0.2688,0.1564,1,1,1,0.6130
2765,1,1,0,0,0.2652,0.1386,1,1,1,0.5861
2766,1,1,0,0,0.3108,0.1131,1,1,1,0.4290
2767,1,1,0.0507,0.0362,0.4069,0.1546,1,1,1,0.5000
2768,1,1,0.2026,0.1447,0.391,0.2092,1,1,1,0.5628
2769,1,1,0.3011,0.2151,0.268,0.4582,1,1,1,0.4157
2770,1,1,0.5018,0.3584,0.1821,0.6909,1,1,1,0.3624
2771,1,1,0.5816,0.4154,0.3241,0.7513,1,1,1,0.3144
2772,1,1,0.6413,0.4581,0.449,0.8177,1,1,1,0.2887
2773,1,1,0.6558,0.4684,0.5457,0.8519,1,1,1,0.2887
2774,1,1,0.5785,0.4132,0.6214,0.795,1,1,1,0.2941
2775,1,1,0.5295,0.3782,0.6698,0.9724,1,1,1,0.3201
2776,1,1,0.5435,0.3882,0.6409,0.8077,1,1,1,0.3326
2777,1,1,0.3843,0.2745,0.6533,0.4346,1,1,1,0.4629
2778,1,1,0.1943,0.1388,0.8498,0.2182,1,1,1,0.6044
2779,1,1,0.0189,0.0135,0.8329,0.2545,1,1,1,0.5669
2780,1,1,0,0,0.7311,0.1465,1,1,1,0.5333
2781,1,1,0,0,0.7299,0.0807,1,1,1,0.6777
2782,1,1,0,0,0.7332,0.057,1,1,1,0.6401
2783,1,1,0,0,0.7651,0.0689,1,1,1,0.6097
2784,1,1,0,0,0.7622,0.0757,1,1,1,0.6595
2785,1,1,0,0,0.8521,0.3437,1,1,1,0.5392
2786,1,1,0,0,0.9491,0.9919,1,1,1,0.5558
2787,1,1,0,0,0.9781,1,1,1,1,0.5587
2788,1,1,0,0,0.9923,1,1,1,1,0.6126
2789,1,1,0,0,0.9965,1,1,1,1,0.6173
2790,1,1,0,0,1,1,1,1,1,0.5578
2791,1,1,0.113,0.0807,0.9992,1,1,1,1,0.3266
2792,1,1,0.335,0.2393,0.9998,1,1,1,1,0.2771
2793,1,1,0.5828,0.4163,0.9984,1,1,1,1,0.2771
2794,1,1,0.7242,0.5173,0.9978,1,1,1,1,0.2734
2795,1,1,1,0.7274,0.9991,1,1,1,1,0.2734
2796,1,1,0.8837,0.6312,0.9969,1,1,1,1,0.2714
2797,1,1,0.9423,0.6731,1,1,1,1,1,0.2734
2798,1,1,0.9482,0.6773,1,1,1,1,1,0.2734
2799,1,1,0.8968,0.6406,1,1,1,1,1,0.2771
2800,1,1,0.7673,0.5481,1,1,1,1,1,0.2771
2801,1,1,0.5758,0.4113,1,1,1,1,1,0.2771
2802,1,1,0.3083,0.2202,1,1,1,1,1,0.4974
2803,1,1,0.1064,0.076,0.9991,1,1,1,1,0.7109
2804,1,1,0,0,0.9898,1,1,1,1,0.6981
2805,1,1,0,0,0.9847,1,1,1,1,0.6551
2806,1,1,0,0,0.9537,1,1,1,1,0.6685
2807,1,1,0,0,0.9482,1,1,1,1,0.6109
2808,1,1,0,0,0.9131,1,1,1,1,0.5921
2809,1,1,0,0,0.8376,1,1,1,1,0.5392
2810,1,1,0,0,0.8018,0.6017,1,1,1,0.5558
2811,1,1,0,0,0.7859,0.5771,1,1,1,0.5587
2812,1,1,0,0,0.64,0.4102,1,1,1,0.6126
2813,1,1,0,0,0.6894,0.4442,1,1,1,0.6173
2814,1,1,0,0,0.6788,0.4906,1,1,1,0.5578
2815,1,1,0.1205,0.0861,0.6339,0.6594,1,1,1,0.3266
2816,1,1,0.3101,0.2215,0.5706,0.5369,1,1,1,0.2771
2817,1,1,0.6121,0.4372,0.6924,0.5548,1,1,1,0.2771
2818,1,1,0.7575,0.5411,0.6682,0.4777,1,1,1,0.2734
2819,1,1,0.8044,0.5746,0.5206,0.3859,1,1,1,0.2734
2820,1,1,0.7791,0.5565,0.3528,0.2529,1,1,1,0.2714
2821,1,1,0.7386,0.5276,0.3468,0.2335,1,1,1,0.2734
2822,1,1,0.7354,0.5253,0.4449,0.2117,1,1,1,0.2734
2823,1,1,0.772,0.5514,0.504,0.292,1,1,1,0.2771
2824,1,1,0.6129,0.4378,0.4648,0.205,1,1,1,0.2771
2825,1,1,0.4379,0.3128,0.5281,0.2035,1,1,1,0.2771
2826,1,1,0.2265,0.1618,0.4963,0.3589,1,1,1,0.4974
2827,1,1,0.041,0.0293,0.546,0.5598,1,1,1,0.7109
2828,1,1,0,0,0.569,0.3586,1,1,1,0.6981
2829,1,1,0,0,0.6959,0.3398,1,1,1,0.6551
2830,1,1,0,0,0.6852,0.4251,1,1,1,0.6685
2831,1,1,0,0,0.7101,0.2622,1,1,1,0.6109
2832,1,1,0,0,0.6811,0.106,1,1,1,0.5921
2833,1,1,0,0,0.6985,0.0288,1,1,1,0.4747
2834,1,1,0,0,0.6064,0.016,1,1,1,0.4866
2835,1,1,0,0,0.647,0.0657,1,1,1,0.5308
2836,1,1,0,0,0.6477,0.2612,1,1,1,0.6391
2837,1,1,0,0,0.654,0.5099,1,1,1,0.6663
2838,1,1,0,0,0.6729,0.4175,1,1,1,0.5567
2839,1,1,0.1176,0.084,0.5941,0.3274,1,1,1,0.2771
2840,1,1,0.3458,0.247,0.4287,0.2361,1,1,1,0.3237
2841,1,1,0.6219,0.4442,0.3983,0.2692,1,1,1,0.2887
2842,1,1,0.8296,0.5926,0.5869,0.1699,1,1,1,0.2887
2843,1,1,0.9846,0.7033,0.6212,0.1947,1,1,1,0.2887
2844,1,1,1,0.7386,0.7505,0.1372,1,1,1,0.2887
2845,1,1,1,0.7427,0.7871,0.1744,1,1,1,0.2887
2846,1,1,1,0.7374,0.8645,0.1915,1,1,1,0.2887
2847,1,1,0.971,0.6936,0.9568,0.3651,1,1,1,0.2887
2848,1,1,0.7946,0.5676,0.9469,0.4177,1,1,1,0.2771
2849,1,1,0.5782,0.413,0.9773,0.6974,1,1,1,0.3602
2850,1,1,0.2918,0.2084,0.9835,0.9206,1,1,1,0.6199
2851,1,1,0.1039,0.0742,0.9674,0.8131,1,1,1,0.7130
2852,1,1,0,0,0.9346,0.5503,1,1,1,0.6423
2853,1,1,0,0,0.8963,0.3482,1,1,1,0.6288
2854,1,1,0,0,0.8197,0.2513,1,1,1,0.6593
2855,1,1,0,0,0.8602,0.5653,1,1,1,0.6292
2856,1,1,0,0,0.8266,0.5542,1,1,1,0.6449
2857,1,1,0,0,0.6508,0.4901,1,1,1,0.4747
2858,1,1,0,0,0.5882,0.3708,1,1,1,0.4866
2859,1,1,0,0,0.5647,0.4864,1,1,1,0.5308
2860,1,1,0,0,0.4861,0.5879,1,1,1,0.6391
2861,1,1,0,0,0.487,0.4717,1,1,1,0.6663
2862,1,1,0,0,0.5166,0.4203,1,1,1,0.5567
2863,1,1,0.1278,0.0913,0.3196,0.1376,1,1,1,0.2771
2864,1,1,0.3465,0.2475,0.0928,0.1028,1,1,1,0.3237
2865,1,1,0.6166,0.4404,0.072,0.0954,1,1,1,0.2887
2866,1,1,0.812,0.58,0.1057,0.0689,1,1,1,0.2887
2867,1,1,0.9451,0.6751,0.1026,0.0389,1,1,1,0.2887
2868,1,1,0.9198,0.657,0.1249,0.0412,1,1,1,0.2887
2869,1,1,0.9187,0.6562,0.109,0.0358,1,1,1,0.2887
2870,1,1,0.8994,0.6424,0.1508,0.0145,1,1,1,0.2887
2871,1,1,0.8162,0.583,0.1963,0.0148,1,1,1,0.2887
2872,1,1,0.6601,0.4715,0.2917,0.0203,1,1,1,0.2771
2873,1,1,0.4698,0.3356,0.4532,0.0372,1,1,1,0.3602
2874,1,1,0.2568,0.1834,0.556,0.0706,1,1,1,0.6199
2875,1,1,0.0697,0.0498,0.6404,0.082,1,1,1,0.7130
2876,1,1,0,0,0.6158,0.1024,1,1,1,0.6423
2877,1,1,0,0,0.6952,0.1096,1,1,1,0.6288
2878,1,1,0,0,0.8553,0.2056,1,1,1,0.6593
2879,1,1,0,0,0.7682,0.5132,1,1,1,0.6292
2880,1,1,0,0,0.8646,0.5415,1,1,1,0.6449
2881,1,1,0,0,0.8964,0.8945,1,1,1,0.6912
2882,1,1,0,0,0.9317,1,1,1,1,0.6977
2883,1,1,0,0,0.9005,1,1,1,1,0.6973
2884,1,1,0,0,0.7715,1,1,1,1,0.6939
2885,1,1,0,0,0.6834,1,1,1,1,0.7108
2886,1,1,0,0,0.7096,1,1,1,1,0.5608
2887,1,1,0.0038,0.0027,0.6008,1,1,1,1,0.4145
2888,1,1,0.1676,0.1197,0.4956,1,1,1,1,0.3823
2889,1,1,0.1891,0.1351,0.3971,1,1,1,1,0.3529
2890,1,1,0.3549,0.2535,0.3472,1,1,1,1,0.3830
2891,1,1,0.3765,0.2689,0.2504,1,1,1,1,0.4019
2892,1,1,0.548,0.3914,0.2649,1,1,1,1,0.3492
2893,1,1,0.7311,0.5222,0.2139,1,1,1,1,0.3382
2894,1,1,0.7784,0.556,0.2919,1,1,1,1,0.3741
2895,1,1,0.7892,0.5637,0.2551,0.8208,1,1,1,0.3605
2896,1,1,0.6691,0.4779,0.2449,0.6865,1,1,1,0.4129
2897,1,1,0.5107,0.3648,0.2941,0.5446,1,1,1,0.5882
2898,1,1,0.258,0.1843,0.2467,0.5305,1,1,1,0.8418
2899,1,1,0.0748,0.0534,0.2183,0.5142,1,1,1,0.8429
2900,1,1,0,0,0.1554,0.4604,1,1,1,0.8402
2901,1,1,0,0,0.266,0.3759,1,1,1,0.8250
2902,1,1,0,0,0.2175,0.4633,1,1,1,0.7705
2903,1,1,0,0,0.1732,0.4922,1,1,1,0.7288
2904,1,1,0,0,0.1769,0.5497,1,1,1,0.6854
2905,1,1,0,0,0.2214,0.4566,1,1,1,0.6912
2906,1,1,0,0,0.1791,0.3959,1,1,1,0.6977
2907,1,1,0,0,0.2865,0.4442,1,1,1,0.6973
2908,1,1,0,0,0.2614,0.2802,1,1,1,0.6939
2909,1,1,0,0,0.2024,0.4199,1,1,1,0.7108
2910,1,1,0,0,0.2083,0.3039,1,1,1,0.5608
2911,1,1,0.023,0.0164,0.1478,0.2201,1,1,1,0.4145
2912,1,1,0.1224,0.0874,0.2119,0.3211,1,1,1,0.3823
2913,1,1,0.3422,0.2444,0.1471,0.3563,1,1,1,0.3529
2914,1,1,0.4726,0.3376,0.2166,0.2983,1,1,1,0.3830
2915,1,1,0.4798,0.3427,0.1933,0.3308,1,1,1,0.4019
2916,1,1,0.6086,0.4347,0.1899,0.3969,1,1,1,0.3492
2917,1,1,0.4767,0.3405,0.2091,0.5079,1,1,1,0.3382
2918,1,1,0.5404,0.386,0.2585,0.3695,1,1,1,0.3741
2919,1,1,0.6026,0.4304,0.2813,0.4692,1,1,1,0.3605
2920,1,1,0.6128,0.4377,0.3511,0.4618,1,1,1,0.4129
2921,1,1,0.4627,0.3305,0.2838,0.1721,1,1,1,0.5882
2922,1,1,0.2591,0.1851,0.3605,0.1813,1,1,1,0.8418
2923,1,1,0.0521,0.0372,0.4399,0.2064,1,1,1,0.8429
2924,1,1,0,0,0.5024,0.206,1,1,1,0.8402
2925,1,1,0,0,0.4903,0.2622,1,1,1,0.8250
2926,1,1,0,0,0.6888,0.2835,1,1,1,0.7705
2927,1,1,0,0,0.6022,0.3239,1,1,1,0.7288
2928,1,1,0,0,0.5438,0.362,1,1,1,0.6854
2929,1,1,0,0,0.5131,0.1608,1,1,1,0.6106
2930,1,1,0,0,0.5312,0.1326,1,1,1,0.6283
2931,1,1,0,0,0.4676,0.1011,1,1,1,0.6254
2932,1,1,0,0,0.3482,0.1363,1,1,1,0.6572
2933,1,1,0,0,0.231,0.162,1,1,1,0.6677
2934,1,1,0,0,0.1957,0.0747,1,1,1,0.6704
2935,1,1,0.0286,0.0204,0.131,0.0481,1,1,1,0.5458
2936,1,1,0.253,0.1807,0.1052,0.0169,1,1,1,0.4561
2937,1,1,0.5022,0.3587,0.0527,0.0133,1,1,1,0.3409
2938,1,1,0.6563,0.4688,0.0548,0.0351,1,1,1,0.3409
2939,1,1,0.7224,0.516,0.0402,0.0887,1,1,1,0.3409
2940,1,1,0.7528,0.5377,0.0203,0.0287,1,1,1,0.3409
2941,1,1,0.7682,0.5487,0.0487,0.0149,1,1,1,0.3409
2942,1,1,0.7827,0.5591,0.0564,0.0338,1,1,1,0.3363
2943,1,1,0.7532,0.538,0.0708,0.0469,1,1,1,0.3409
2944,1,1,0.6374,0.4553,0.0639,0.0281,1,1,1,0.3641
2945,1,1,0.4784,0.3417,0.0607,0.0026,1,1,1,0.5935
2946,1,1,0.2573,0.1838,0.2597,0.0113,1,1,1,0.8358
2947,1,1,0.0647,0.0462,0.218,0.0316,1,1,1,0.9021
2948,1,1,0,0,0.2878,0.0141,1,1,1,0.9082
2949,1,1,0,0,0.3583,0.0971,1,1,1,0.9003
2950,1,1,0,0,0.4391,0.0916,1,1,1,0.8989
2951,1,1,0,0,0.4906,0.0898,1,1,1,0.8945
2952,1,1,0,0,0.4964,0.1762,1,1,1,0.8917
2953,1,1,0,0,0.4351,0.214,1,1,1,0.6106
2954,1,1,0,0,0.5024,0.0939,1,1,1,0.6283
2955,1,1,0,0,0.5515,0.1,1,1,1,0.6254
2956,1,1,0,0,0.4054,0.2284,1,1,1,0.6572
2957,1,1,0,0,0.4461,0.6956,1,1,1,0.6677
2958,1,1,0,0,0.6137,0.3998,1,1,1,0.6704
2959,1,1,0.0574,0.041,0.511,0.5417,1,1,1,0.5458
2960,1,1,0.264,0.1886,0.521,0.4697,1,1,1,0.4561
2961,1,1,0.5159,0.3685,0.4498,0.4597,1,1,1,0.3409
2962,1,1,0.6779,0.4842,0.3768,0.4506,1,1,1,0.3409
2963,1,1,0.7939,0.5671,0.3145,0.4428,1,1,1,0.3409
2964,1,1,0.8315,0.5939,0.2649,0.4363,1,1,1,0.3409
2965,1,1,0.8278,0.5913,0.2274,0.4312,1,1,1,0.3409
2966,1,1,0.8949,0.6392,0.2035,0.4275,1,1,1,0.3363
2967,1,1,0.8149,0.5821,0.1922,0.425,1,1,1,0.3409
2968,1,1,0.6441,0.4601,0.2279,0.3584,1,1,1,0.3641
2969,1,1,0.4784,0.3417,0.2416,0.4031,1,1,1,0.5935
2970,1,1,0.2573,0.1838,0.212,0.2541,1,1,1,0.8358
2971,1,1,0.0686,0.049,0.2209,0.1045,1,1,1,0.9021
2972,1,1,0,0,0.3122,0.0779,1,1,1,0.9082
2973,1,1,0,0,0.2405,0.1221,1,1,1,0.9003
2974,1,1,0,0,0.2928,0.1849,1,1,1,0.8989
2975,1,1,0,0,0.3076,0.0426,1,1,1,0.8945
2976,1,1,0,0,0.3418,0.0253,1,1,1,0.8917
2977,1,1,0,0,0.2752,0.0641,1,1,1,0.7656
2978,1,1,0,0,0.2891,0.1802,1,1,1,0.7512
2979,1,1,0,0,0.2399,0.3245,1,1,1,0.7488
2980,1,1,0,0,0.2997,0.3382,1,1,1,0.7737
2981,1,1,0,0,0.4003,0.3637,1,1,1,0.7531
2982,1,1,0,0,0.3944,0.2119,1,1,1,0.5255
2983,1,1,0.0826,0.059,0.3348,0.1355,1,1,1,0.3409
2984,1,1,0.2404,0.1717,0.3029,0.1335,1,1,1,0.3339
2985,1,1,0.4889,0.3492,0.2756,0.1384,1,1,1,0.3238
2986,1,1,0.6394,0.4567,0.2523,0.15,1,1,1,0.3222
2987,1,1,0.7162,0.5116,0.233,0.1681,1,1,1,0.3222
2988,1,1,0.7469,0.5335,0.2176,0.1932,1,1,1,0.3238
2989,1,1,0.6546,0.4676,0.2069,0.2257,1,1,1,0.3238
2990,1,1,0.8774,0.6267,0.0422,0.123,1,1,1,0.3238
2991,1,1,0.6091,0.4351,0.0569,0.2566,1,1,1,0.3238
2992,1,1,0.5386,0.3847,0.1052,0.5865,1,1,1,0.3409
2993,1,1,0.4018,0.287,0.2132,0.5284,1,1,1,0.3987
2994,1,1,0.2307,0.1648,0.2298,0.4625,1,1,1,0.5951
2995,1,1,0.0451,0.0322,0.233,0.2736,1,1,1,0.7446
2996,1,1,0,0,0.2817,0.2189,1,1,1,0.7472
2997,1,1,0,0,0.5038,0.2445,1,1,1,0.7165
2998,1,1,0,0,0.5695,0.1057,1,1,1,0.6509
2999,1,1,0,0,0.6027,0.1372,1,1,1,0.6622
3000,1,1,0,0,0.5391,0.1246,1,1,1,0.7501
3001,1,1,0,0,0.4563,0.1124,1,1,1,0.7656
3002,1,1,0,0,0.4103,0.1166,1,1,1,0.7512
3003,1,1,0,0,0.3495,0.1242,1,1,1,0.7488
3004,1,1,0,0,0.3037,0.1793,1,1,1,0.7737
3005,1,1,0,0,0.1953,0.2115,1,1,1,0.7531
3006,1,1,0,0,0.1931,0.2568,1,1,1,0.5255
3007,1,1,0.0923,0.0659,0.1892,0.2613,1,1,1,0.3409
3008,1,1,0.2866,0.2047,0.12,0.1283,1,1,1,0.3339
3009,1,1,0.505,0.3607,0.0345,0.1438,1,1,1,0.3238
3010,1,1,0.6593,0.4709,0.0121,0.1415,1,1,1,0.3222
3011,1,1,0.7549,0.5392,0.016,0.0952,1,1,1,0.3222
3012,1,1,0.7589,0.5421,0.0726,0.1103,1,1,1,0.3238
3013,1,1,0.7827,0.5591,0.0862,0.1352,1,1,1,0.3238
3014,1,1,0.8116,0.5797,0.06,0.1211,1,1,1,0.3238
3015,1,1,0.8001,0.5715,0.0901,0.1487,1,1,1,0.3238
3016,1,1,0.6852,0.4894,0.1119,0.1027,1,1,1,0.3409
3017,1,1,0.5025,0.3589,0.1522,0.0948,1,1,1,0.3987
3018,1,1,0.272,0.1943,0.1814,0.0524,1,1,1,0.5951
3019,1,1,0.0981,0.0701,0.2238,0.0345,1,1,1,0.7446
3020,1,1,0,0,0.287,0.0406,1,1,1,0.7472
3021,1,1,0,0,0.4621,0.0256,1,1,1,0.7165
3022,1,1,0,0,0.5261,0.0192,1,1,1,0.6509
3023,1,1,0,0,0.4742,0.0229,1,1,1,0.6622
3024,1,1,0,0,0.4911,0.0139,1,1,1,0.7501
3025,1,1,0,0,0.4944,0.0124,1,1,1,0.7639
3026,1,1,0,0,0.3403,0.0032,1,1,1,0.7638
3027,1,1,0,0,0.2312,0.0029,1,1,1,0.7790
3028,1,1,0,0,0.185,0,1,1,1,0.8103
3029,1,1,0,0,0.3071,0.0013,1,1,1,0.7852
3030,1,1,0,0,0.3833,0.0018,1,1,1,0.7429
3031,1,1,0.1347,0.0962,0.3395,0.0016,1,1,1,0.6479
3032,1,1,0.3143,0.2245,0.1506,0.0063,1,1,1,0.5087
3033,1,1,0.5099,0.3642,0.0624,0.015,1,1,1,0.3535
3034,1,1,0.6314,0.451,0.0746,0.0198,1,1,1,0.3461
3035,1,1,0.7308,0.522,0.0799,0.0223,1,1,1,0.3478
3036,1,1,0.7475,0.5339,0.154,0.0152,1,1,1,0.3541
3037,1,1,0.7745,0.5532,0.2808,0.0073,1,1,1,0.3816
3038,1,1,0.7137,0.5098,0.2374,0.0234,1,1,1,0.3540
3039,1,1,0.6118,0.437,0.4824,0.0048,1,1,1,0.3423
3040,1,1,0.5288,0.3777,0.4756,0.0853,1,1,1,0.3409
3041,1,1,0.3998,0.2856,0.4875,0.1715,1,1,1,0.4586
3042,1,1,0.2267,0.1619,0.6294,0.182,1,1,1,0.7526
3043,1,1,0.0592,0.0423,0.7411,0.1972,1,1,1,0.9005
3044,1,1,0,0,0.634,0.1831,1,1,1,0.9128
3045,1,1,0,0,0.7364,0.1583,1,1,1,0.8927
3046,1,1,0,0,0.7898,0.2503,1,1,1,0.8163
3047,1,1,0,0,0.8232,0.2916,1,1,1,0.7620
3048,1,1,0,0,0.8094,0.3898,1,1,1,0.7979
3049,1,1,0,0,0.8004,0.5442,1,1,1,0.7639
3050,1,1,0,0,0.8373,0.5012,1,1,1,0.7638
3051,1,1,0,0,0.894,0.5175,1,1,1,0.7790
3052,1,1,0,0,0.8778,0.5468,1,1,1,0.8103
3053,1,1,0,0,0.7953,0.8243,1,1,1,0.7852
3054,1,1,0,0,0.7957,1,1,1,1,0.7429
3055,1,1,0.1296,0.0926,0.8424,1,1,1,1,0.6479
3056,1,1,0.3249,0.2321,0.8585,1,1,1,1,0.5087
3057,1,1,0.5181,0.3701,0.8371,1,1,1,1,0.3535
3058,1,1,0.646,0.4614,0.7775,1,1,1,1,0.3461
3059,1,1,0.6287,0.4491,0.7611,1,1,1,1,0.3478
3060,1,1,0.6332,0.4523,0.7748,1,1,1,1,0.3541
3061,1,1,0.6583,0.4702,0.6252,1,1,1,1,0.3816
3062,1,1,0.6455,0.4611,0.5422,1,1,1,1,0.3540
3063,1,1,0.5832,0.4166,0.564,1,1,1,1,0.3423
3064,1,1,0.4435,0.3168,0.6318,1,1,1,1,0.3409
3065,1,1,0.3088,0.2206,0.6083,1,1,1,1,0.4586
3066,1,1,0.1033,0.0738,0.5233,1,1,1,1,0.7526
3067,1,1,0.0029,0.0021,0.4694,1,1,1,1,0.9005
3068,1,1,0,0,0.4269,1,1,1,1,0.9128
3069,1,1,0,0,0.3587,1,1,1,1,0.8927
3070,1,1,0,0,0.507,1,1,1,1,0.8163
3071,1,1,0,0,0.4607,1,1,1,1,0.7620
3072,1,1,0,0,0.4006,1,1,1,1,0.7979
3073,1,1,0,0,0.4045,1,1,1,1,0.7867
3074,1,1,0,0,0.4068,1,1,1,1,0.8094
3075,1,1,0,0,0.4077,0.6397,1,1,1,0.8153
3076,1,1,0,0,0.3567,0.9138,1,1,1,0.8204
3077,1,1,0,0,0.3454,1,1,1,1,0.8105
3078,1,1,0,0,0.3729,1,1,1,1,0.6567
3079,1,1,0.0074,0.0053,0.3743,1,1,1,1,0.3409
3080,1,1,0.1397,0.0998,0.2647,1,1,1,1,0.3409
3081,1,1,0.2706,0.1933,0.1745,1,1,1,1,0.3409
3082,1,1,0.2835,0.2025,0.1765,1,1,1,1,0.3409
3083,1,1,0.3035,0.2168,0.2163,1,1,1,1,0.3409
3084,1,1,0.4427,0.3162,0.2226,1,1,1,1,0.3409
3085,1,1,0.4742,0.3387,0.2893,1,1,1,1,0.3409
3086,1,1,0.4749,0.3392,0.2568,1,1,1,1,0.3409
3087,1,1,0.4416,0.3154,0.3734,1,1,1,1,0.3409
3088,1,1,0.4192,0.2994,0.3009,0.9826,1,1,1,0.3832
3089,1,1,0.3609,0.2578,0.2884,0.917,1,1,1,0.7559
3090,1,1,0.1789,0.1278,0.2462,0.9656,1,1,1,0.8971
3091,1,1,0.0083,0.0059,0.291,0.6981,1,1,1,0.9023
3092,1,1,0,0,0.3315,0.373,1,1,1,0.9025
3093,1,1,0,0,0.4401,0.2264,1,1,1,0.9027
3094,1,1,0,0,0.4103,0.1293,1,1,1,0.9020
3095,1,1,0,0,0.4961,0.0415,1,1,1,0.8965
3096,1,1,0,0,0.4758,0.0347,1,1,1,0.8694
3097,1,1,0,0,0.5179,0.0925,1,1,1,0.7867
3098,1,1,0,0,0.6201,0.0792,1,1,1,0.8094
3099,1,1,0,0,0.6687,0.1637,1,1,1,0.8153
3100,1,1,0,0,0.6852,0.6752,1,1,1,0.8204
3101,1,1,0,0,0.6076,0.9732,1,1,1,0.8105
3102,1,1,0,0,0.6029,0.8716,1,1,1,0.6567
3103,1,1,0.1191,0.0851,0.7536,0.9843,1,1,1,0.3409
3104,1,1,0.3354,0.2396,0.764,0.654,1,1,1,0.3409
3105,1,1,0.593,0.4236,0.8297,0.6288,1,1,1,0.3409
3106,1,1,0.7559,0.5399,0.8818,0.5691,1,1,1,0.3409
3107,1,1,0.8506,0.6076,0.96,0.6956,1,1,1,0.3409
3108,1,1,0.8459,0.6042,0.9431,0.824,1,1,1,0.3409
3109,1,1,0.8701,0.6215,0.9289,0.6273,1,1,1,0.3409
3110,1,1,0.8404,0.6003,0.8949,0.6574,1,1,1,0.3409
3111,1,1,0.7802,0.5573,0.9889,0.9149,1,1,1,0.3409
3112,1,1,0.678,0.4843,0.9798,1,1,1,1,0.3832
3113,1,1,0.5328,0.3806,0.9899,1,1,1,1,0.7559
3114,1,1,0.2918,0.2084,0.981,1,1,1,1,0.8971
3115,1,1,0.1176,0.084,0.8689,1,1,1,1,0.9023
3116,1,1,0,0,0.7197,0.7792,1,1,1,0.9025
3117,1,1,0,0,0.7902,0.9275,1,1,1,0.9027
3118,1,1,0,0,0.8839,0.9273,1,1,1,0.9020
3119,1,1,0,0,0.8616,0.5951,1,1,1,0.8965
3120,1,1,0,0,0.9093,0.3236,1,1,1,0.8694
3121,1,1,0,0,0.9415,0.5263,1,1,1,0.8923
3122,1,1,0,0,0.9356,1,1,1,1,0.8956
3123,1,1,0,0,0.8398,1,1,1,1,0.8964
3124,1,1,0,0,0.7791,1,1,1,1,0.9020
